"","success","goal_adj","country","category","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline_weekday","created_at_weekday","launched_at_weekday","deadline_month","deadline_yr","created_at_month","created_at_yr","launched_at_month","launched_at_yr","create_to_launch_days","launch_to_deadline_days","avg_pledge"
"4322",0,821.921868815737,"US","Web",2,2,24,12,"Sunday","Tuesday","Friday","8","2014","7","2014","7","2014",3,30,22.6028513924328
"4323",0,572.064787724504,"AU","Web",3,2,23,14,"Saturday","Monday","Thursday","10","2014","9","2014","9","2014",2,30,0
"4324",0,20553.9316851282,"US","Web",3,3,13,9,"Sunday","Monday","Friday","11","2014","10","2014","10","2014",18,30,81.5424082887588
"4325",0,5170.14442146659,"US","Web",4,4,19,13,"Friday","Thursday","Monday","5","2015","12","2014","3","2015",88,60,68.9352589528879
"4326",0,2568.50584004918,"US","Web",1,1,19,11,"Friday","Monday","Wednesday","8","2014","7","2014","7","2014",9,30,18.835709493694
"4327",0,30822.0700805902,"US","Web",1,1,17,11,"Monday","Wednesday","Thursday","11","2015","9","2015","9","2015",0,60,10.2740233601967
"4328",0,5140.51808406647,"US","Web",10,10,21,14,"Wednesday","Tuesday","Monday","3","2016","2","2016","2","2016",13,30,51.9192326490714
"4329",0,8219.21868815737,"US","Web",4,4,10,8,"Friday","Monday","Tuesday","8","2014","7","2014","7","2014",7,10,51.3701168009836
"4330",0,20591.1367462585,"US","Web",3,3,19,12,"Sunday","Wednesday","Friday","6","2015","5","2015","5","2015",1,30,0
"4331",0,5164.10443086196,"US","Web",7,5,23,16,"Sunday","Saturday","Friday","1","2015","11","2014","12","2014",26,30,5.16410443086196
"4332",0,6964.64976979495,"US","Web",6,6,20,14,"Thursday","Saturday","Tuesday","11","2016","10","2016","10","2016",3,30,65.9118304300884
"4333",0,241279.183364722,"DE","Web",8,8,21,16,"Thursday","Monday","Tuesday","11","2016","10","2016","10","2016",7,30,40.5430095294827
"4334",0,17177.8899989907,"DE","Web",6,4,21,13,"Tuesday","Thursday","Friday","7","2015","5","2015","5","2015",1,60,7.20689786119046
"4335",0,10394.4246358846,"US","Web",1,1,24,16,"Thursday","Friday","Tuesday","2","2015","1","2015","1","2015",3,30,1.03944246358846
"4336",0,100564.217328767,"US","Web",2,2,27,13,"Monday","Monday","Thursday","2","2017","11","2016","12","2016",37,60,1.00564217328767
"4337",0,8255.01970668336,"US","Web",4,3,19,13,"Tuesday","Monday","Friday","6","2014","3","2014","4","2014",18,60,31.6292874631074
"4338",0,43081.8342068708,"GB","Web",1,1,22,13,"Monday","Thursday","Saturday","3","2015","1","2015","1","2015",23,30,1.03944246358846
"4339",0,20571.1732446434,"US","Web",1,1,24,15,"Friday","Friday","Wednesday","7","2014","5","2014","6","2014",11,30,1.02855866223217
"4340",0,154110.350402951,"US","Web",11,7,20,13,"Wednesday","Wednesday","Monday","8","2014","7","2014","7","2014",12,30,174.658397123344
"4341",0,17390.5283725221,"GB","Web",1,1,16,12,"Monday","Sunday","Saturday","6","2014","4","2014","5","2014",13,30,1.08141340041702
"4342",0,398191.158348089,"US","Web",6,6,18,12,"Thursday","Monday","Tuesday","1","2016","11","2015","12","2015",21,30,96.9205489546225
"4343",0,10328.2088617239,"US","Web",4,4,24,13,"Sunday","Tuesday","Friday","1","2015","12","2014","12","2014",3,30,0
"4344",0,102855866.223217,"US","Web",3,3,17,13,"Monday","Thursday","Thursday","8","2014","5","2014","6","2014",34,60,9.59988084750026
"4345",0,248.834942170997,"FR","Web",7,7,20,20,"Thursday","Tuesday","Tuesday","6","2015","5","2015","5","2015",14,30,20.5911367462585
"4346",0,10274.0233601967,"US","Web",3,3,18,12,"Monday","Thursday","Thursday","11","2015","9","2015","9","2015",0,60,15.9247362083049
"4347",0,3102.08665287995,"US","Web",4,4,25,18,"Friday","Sunday","Monday","5","2015","3","2015","3","2015",0,60,0
"4348",0,24790.8492858413,"US","Web",10,7,17,11,"Monday","Thursday","Saturday","5","2015","4","2015","4","2015",2,30,80.9145775301764
"4349",0,257825.739336243,"DE","Web",1,1,19,18,"Thursday","Thursday","Tuesday","10","2015","9","2015","9","2015",5,30,1.02740233601967
"4350",0,258238.01339418,"US","Web",4,4,19,13,"Thursday","Thursday","Tuesday","5","2015","7","2014","4","2015",264,30,0
"4351",0,8333.50896979176,"CA","Web",5,4,21,16,"Wednesday","Thursday","Monday","7","2015","5","2015","6","2015",39,30,25.6678742894171
"4352",0,15411.0350402951,"US","Web",10,9,25,12,"Saturday","Thursday","Tuesday","9","2014","7","2014","7","2014",5,60,171.576190115285
"4353",0,386.128070550287,"NZ","Web",1,1,14,9,"Saturday","Thursday","Thursday","5","2015","3","2015","4","2015",7,30,30.9885616073016
"4354",0,76213.8967912949,"US","Web",10,6,22,13,"Sunday","Wednesday","Tuesday","6","2014","4","2014","5","2014",26,40,42.9132301752786
"4355",0,25689.1687020972,"US","Web",6,6,21,13,"Sunday","Thursday","Friday","9","2014","7","2014","8","2014",8,30,25.6891687020972
"4356",0,47068.3666505642,"CA","Web",1,1,21,14,"Monday","Wednesday","Thursday","8","2014","4","2014","6","2014",35,60,10.2855866223217
"4357",0,12330.8009770067,"US","Web",1,1,23,20,"Sunday","Sunday","Friday","8","2014","7","2014","8","2014",5,30,102.756674808389
"4358",0,10056.4217328767,"US","Web",6,5,11,7,"Wednesday","Tuesday","Friday","1","2017","10","2016","12","2016",51,40,85.4795847294518
"4359",0,5051.69748001786,"AU","Web",9,7,23,16,"Sunday","Friday","Friday","11","2014","10","2014","10","2014",0,30,0
"4360",0,196028.118096003,"US","Web",2,2,15,10,"Saturday","Monday","Tuesday","5","2016","2","2016","4","2016",64,31,39.1375583004173
"4361",0,4808.88122111452,"AU","Web",7,6,17,12,"Wednesday","Sunday","Monday","4","2015","3","2015","3","2015",1,30,107.539003966505
"4362",0,102855.866223217,"US","Web",3,3,4,3,"Friday","Thursday","Wednesday","7","2014","5","2014","6","2014",19,30,99.0402453794525
"4363",0,14764.7989709387,"US","Web",3,3,18,13,"Sunday","Thursday","Friday","8","2014","6","2014","7","2014",36,37,14.0411652589355
"4364",0,14900.3121445882,"SG","Web",3,3,5,4,"Sunday","Tuesday","Wednesday","11","2016","9","2016","9","2016",1,60,2.02346833847481
"4365",0,128342.071600491,"US","Web",2,2,17,12,"Saturday","Saturday","Tuesday","3","2016","1","2016","1","2016",3,60,55.2858154586733
"4366",0,513.368286401966,"US","Web",5,5,19,14,"Tuesday","Monday","Tuesday","2","2016","1","2016","1","2016",1,20,0
"4367",0,28999.9995670483,"GB","Web",1,1,21,13,"Monday","Thursday","Monday","5","2016","1","2016","4","2016",101,28,60.339905101426
"4368",0,95827.2891465054,"US","Web",6,6,25,13,"Saturday","Monday","Tuesday","5","2016","3","2016","3","2016",1,60,22.1749098851417
"4369",0,14981.2805242651,"CA","Web",2,2,17,16,"Saturday","Thursday","Monday","7","2014","5","2014","5","2014",11,54,309.318563103408
"4370",0,410.960934407869,"US","Web",8,8,23,16,"Wednesday","Thursday","Tuesday","7","2014","7","2014","7","2014",4,22,5.13701168009836
"4371",0,4147.25803299029,"US","Web",10,8,21,16,"Friday","Friday","Wednesday","3","2015","2","2015","2","2015",4,30,35.033416541839
"4372",0,5137.01168009836,"US","Web",6,3,18,15,"Sunday","Sunday","Monday","8","2014","6","2014","7","2014",22,40,17.9795408803443
"4373",0,1394.47388252247,"ES","Web",2,2,20,12,"Friday","Tuesday","Wednesday","10","2015","9","2015","9","2015",1,30,68.835956513318
"4374",0,11320.5123356718,"DK","Web",5,5,16,10,"Thursday","Thursday","Tuesday","1","2017","12","2016","12","2016",19,30,55.921247151094
"4375",0,41529.0023412903,"FR","Web",6,5,19,14,"Wednesday","Friday","Tuesday","7","2016","6","2016","6","2016",3,28,34.5634000877955
"4376",0,51641.0443086196,"US","Web",2,2,23,13,"Saturday","Friday","Thursday","1","2015","10","2014","12","2014",76,30,10.3282088617239
"4377",0,8882.25962108257,"US","Web",1,1,21,12,"Friday","Wednesday","Wednesday","1","2015","6","2014","12","2014",175,30,29.9840813516923
"4378",0,37026.9365975239,"GB","Web",6,6,21,12,"Tuesday","Monday","Tuesday","4","2016","2","2016","3","2016",42,35,87.0804285524728
"4379",0,14558.9919554123,"GB","Web",5,5,22,14,"Wednesday","Saturday","Thursday","1","2015","12","2014","1","2015",5,20,1.03944246358846
"4380",0,7231.62276618046,"CA","Web",6,5,18,12,"Wednesday","Sunday","Wednesday","5","2016","4","2016","4","2016",3,21,4.59440901787508
"4381",0,3078.79761609347,"US","Web",4,4,19,12,"Monday","Saturday","Tuesday","1","2016","12","2015","12","2015",3,20,0
"4382",0,8643.17850769351,"GB","Web",8,8,23,14,"Sunday","Saturday","Monday","8","2014","8","2014","8","2014",2,20,0
"4383",0,20.5513349616778,"US","Web",9,7,16,14,"Sunday","Monday","Friday","9","2014","7","2014","8","2014",10,30,5.13783374041944
"4384",0,230337.835898896,"IT","Web",8,8,25,12,"Monday","Thursday","Friday","10","2015","9","2015","9","2015",1,45,16.6439178435187
"4385",0,12210.0775475211,"GB","Web",7,6,20,12,"Wednesday","Friday","Monday","2","2017","12","2016","1","2017",44,30,644.524875009236
"4386",0,15411.0350402951,"US","Web",1,1,21,11,"Friday","Tuesday","Tuesday","8","2014","4","2014","7","2014",69,45,10.092717065605
"4387",0,10986.9113652285,"NL","Web",1,1,24,14,"Saturday","Tuesday","Thursday","5","2015","2","2015","4","2015",50,30,0
"4388",0,20163.6187847587,"US","Web",11,8,12,7,"Saturday","Sunday","Friday","12","2016","10","2016","11","2016",25,43,2.01636187847587
"4389",0,8341.09831127351,"GB","Web",6,5,24,13,"Monday","Friday","Saturday","10","2014","8","2014","9","2014",29,30,19.5223705874674
"4390",0,25786.1644249166,"DK","Web",7,6,18,13,"Saturday","Monday","Wednesday","1","2015","11","2014","11","2014",8,45,39.4693430893074
"4391",0,1095.20305125,"AU","Web",6,6,22,14,"Saturday","Tuesday","Thursday","3","2016","2","2016","2","2016",1,30,31.6655913978495
"4392",0,2592.03627061893,"US","Web",7,7,12,9,"Saturday","Friday","Friday","3","2015","2","2015","2","2015",0,15,35.2516932804174
"4393",0,3675.52721430006,"US","Web",1,1,20,15,"Monday","Wednesday","Saturday","5","2016","4","2016","4","2016",3,30,5.61538879962509
"4394",0,3082.20700805902,"US","Web",1,1,14,9,"Sunday","Thursday","Wednesday","8","2014","7","2014","7","2014",6,38,20.5480467203934
"4395",0,16166.8321402351,"AU","Web",8,6,18,12,"Thursday","Wednesday","Sunday","3","2015","7","2014","2","2015",193,31,25.9203627061893
"4396",0,5149.58762103344,"US","Web",9,7,16,13,"Sunday","Tuesday","Friday","6","2014","4","2014","5","2014",2,30,51.4958762103344
"4397",0,27025.5040532999,"US","Web",4,4,24,12,"Sunday","Monday","Friday","2","2015","1","2015","1","2015",4,30,1931.58108090838
"4398",0,3522.89270575651,"GB","Web",9,6,19,11,"Thursday","Tuesday","Tuesday","8","2014","7","2014","7","2014",0,30,51.8838179689934
"4399",0,5170.14442146659,"US","Web",4,4,20,14,"Sunday","Saturday","Wednesday","5","2015","2","2015","3","2015",4,60,1.03402888429332
"4400",0,3422.52787567073,"NZ","Web",2,2,24,12,"Friday","Wednesday","Wednesday","8","2014","7","2014","7","2014",0,30,5.13701168009836
"4401",0,2598.60615897115,"US","Web",1,1,20,12,"Tuesday","Sunday","Sunday","2","2015","1","2015","1","2015",0,30,1.45521944902384
"4402",0,172.41371067966,"GB","Web",2,2,22,12,"Thursday","Monday","Tuesday","9","2014","8","2014","8","2014",0,30,1.02756674808389
"4403",0,5147.78418656461,"US","Web",2,2,17,11,"Wednesday","Wednesday","Wednesday","6","2015","5","2015","5","2015",0,21,0
"4404",0,236259.608433147,"CA","Web",10,8,16,8,"Tuesday","Saturday","Sunday","9","2014","4","2014","8","2014",133,30,5.13783374041944
"4405",0,11331.0256434995,"ES","Web",4,4,12,9,"Saturday","Monday","Thursday","3","2016","2","2016","2","2016",2,30,11.908866894754
"4406",0,3532.79336149019,"US","Web",8,7,18,10,"Tuesday","Sunday","Friday","12","2016","10","2016","10","2016",11,60,54.7943460149499
"4407",0,34101.2133843089,"GB","Web",5,5,19,14,"Sunday","Wednesday","Friday","9","2014","8","2014","8","2014",1,30,5.13783374041944
"4408",0,130808.181172069,"GB","Web",8,7,21,18,"Thursday","Wednesday","Monday","9","2014","8","2013","7","2014",355,45,25.6850584004918
"4409",0,716.913340109042,"NZ","Web",4,4,18,14,"Thursday","Tuesday","Tuesday","11","2016","10","2016","10","2016",13,30,21.3178845127637
"4410",0,4262.47383377401,"GB","Web",2,2,15,14,"Friday","Sunday","Tuesday","9","2014","8","2014","9","2014",2,9,0
"4411",0,20534.7314560786,"US","Web",5,5,16,11,"Saturday","Tuesday","Wednesday","2","2016","12","2015","1","2016",7,45,21.5614680288826
"4412",0,1131.41452845539,"US","Web",1,1,22,12,"Wednesday","Tuesday","Monday","7","2014","5","2014","6","2014",12,30,3.5999553178126
"4413",0,4624.0503663775,"US","Web",3,3,20,10,"Monday","Tuesday","Saturday","9","2014","7","2014","8","2014",31,30,0
"4414",0,309.885616073016,"US","Web",7,5,22,16,"Friday","Monday","Monday","6","2015","4","2015","4","2015",0,60,0
"4415",0,10368.1450824757,"US","Web",6,4,10,7,"Saturday","Thursday","Friday","3","2015","2","2015","2","2015",1,28,0
"4416",0,7700.36228682513,"US","Web",5,5,21,13,"Saturday","Thursday","Thursday","7","2015","6","2015","6","2015",6,30,34.2238323858895
"4417",0,101575.209597789,"US","Web",6,6,17,14,"Thursday","Sunday","Tuesday","7","2016","2","2016","6","2016",113,30,133.643954342233
"4418",0,10675.9245724228,"IE","Web",8,7,21,13,"Friday","Tuesday","Monday","1","2017","11","2016","11","2016",6,60,1.00818093923793
"4419",0,6177.62183989648,"GB","Web",9,6,24,16,"Sunday","Monday","Friday","2","2017","11","2016","1","2017",52,30,1.00159265735701
"4420",0,5760.71378585725,"IT","Web",4,4,19,14,"Sunday","Thursday","Tuesday","7","2016","5","2016","6","2016",33,40,41.5057321977171
"4421",0,155916.369538269,"US","Web",3,3,28,15,"Sunday","Monday","Friday","2","2015","12","2014","1","2015",24,30,142.715450250695
"4422",0,51972.123179423,"US","Web",3,3,17,15,"Saturday","Monday","Thursday","2","2015","1","2015","1","2015",17,29,1.03944246358846
"4423",0,14399.8212712504,"US","Web",10,8,17,11,"Saturday","Wednesday","Thursday","7","2014","4","2014","6","2014",49,30,7.97132963229932
"4424",0,108141.885660255,"GB","Web",1,1,17,10,"Sunday","Friday","Friday","12","2014","11","2014","11","2014",13,30,297.221314046437
"4425",0,4110.26699233555,"US","Web",2,2,12,10,"Thursday","Thursday","Tuesday","9","2014","7","2014","8","2014",4,30,18.8815389960414
"4426",0,41344.9519445479,"GB","Web",8,5,17,14,"Friday","Tuesday","Monday","12","2014","10","2014","10","2014",5,60,0
"4427",0,157093.587737586,"CH","Web",11,11,5,5,"Thursday","Wednesday","Monday","6","2016","1","2016","5","2016",102,45,80.2795390087361
"4428",0,5950.6187859183,"GB","Web",10,8,24,17,"Sunday","Tuesday","Friday","8","2014","7","2014","7","2014",16,30,0
"4429",0,34967.0771718653,"FR","Web",9,9,23,17,"Monday","Friday","Monday","7","2015","6","2015","6","2015",2,35,0
"4430",0,35964.8361829361,"US","Web",2,2,18,15,"Thursday","Friday","Tuesday","9","2014","7","2014","8","2014",11,30,41.6164532973975
"4431",0,3525.1712170132,"GB","Web",6,4,24,15,"Monday","Friday","Friday","7","2014","7","2014","7","2014",0,17,20.5480467203934
"4432",0,5419.34125914538,"DK","Web",7,5,11,6,"Wednesday","Tuesday","Monday","5","2015","4","2015","4","2015",12,30,332.790205087109
"4433",0,6203.02222480591,"DK","Web",7,7,23,22,"Monday","Sunday","Thursday","5","2015","2","2015","3","2015",17,60,166.478650371224
"4434",0,10056.4217328767,"US","Web",8,5,18,12,"Tuesday","Thursday","Friday","1","2017","11","2016","12","2016",28,25,75.4231629965751
"4435",0,58522.753379871,"US","Web",8,8,18,14,"Friday","Tuesday","Wednesday","7","2015","6","2015","6","2015",0,30,64.1696857235428
"4436",0,44036.1588219564,"GB","Web",6,6,22,18,"Thursday","Tuesday","Tuesday","8","2014","7","2014","7","2014",0,30,22.0891502244229
"4437",0,1027.40233601967,"US","Web",4,4,15,14,"Thursday","Tuesday","Tuesday","7","2014","6","2014","7","2014",14,30,5.13701168009836
"4438",0,15961.9787210638,"GB","Web",6,6,23,17,"Tuesday","Thursday","Tuesday","10","2015","8","2015","9","2015",25,35,53.082454027683
"4439",0,12585.443341106,"NO","Web",8,5,17,13,"Thursday","Tuesday","Tuesday","10","2015","6","2015","9","2015",104,30,454.212339270958
"4440",0,29836.6871816227,"GB","Web",9,9,21,14,"Thursday","Tuesday","Tuesday","3","2016","1","2016","2","2016",34,30,109.424494949495
"4441",0,5179.5607670656,"US","Web",1,1,16,13,"Saturday","Saturday","Thursday","3","2014","2","2014","2","2014",4,30,26.0704558608968
"4442",0,7710.77712609971,"US","Web",2,2,19,15,"Friday","Friday","Wednesday","3","2016","1","2016","2","2016",5,30,102.810361681329
"4443",0,51335.7485788342,"US","Web",7,7,19,15,"Saturday","Monday","Tuesday","8","2015","6","2015","6","2015",1,60,1.02671497157668
"4444",0,25689.1687020972,"US","Web",1,1,19,14,"Wednesday","Tuesday","Monday","9","2014","8","2014","8","2014",20,30,0
"4445",0,51477.8418656461,"US","Web",10,7,22,14,"Thursday","Friday","Monday","6","2015","1","2015","5","2015",100,30,31.0337846675752
"4446",0,10274.0233601967,"US","Web",10,8,19,14,"Tuesday","Wednesday","Friday","9","2014","7","2014","7","2014",1,60,10.2740233601967
"4447",0,21572.5285112198,"DK","Web",5,5,5,5,"Wednesday","Monday","Friday","4","2016","3","2016","3","2016",3,40,307.467237903226
"4448",0,308.220700805902,"US","Web",6,6,24,13,"Saturday","Monday","Tuesday","8","2014","7","2014","7","2014",1,18,0
"4449",0,25702.5904203324,"US","Web",7,6,16,11,"Thursday","Thursday","Tuesday","3","2016","7","2015","2","2016",200,30,125.162095869085
"4450",0,151227.14088569,"US","Web",10,8,22,17,"Saturday","Monday","Wednesday","12","2016","11","2016","11","2016",2,44,75.613570442845
"4451",0,205.480467203934,"US","Web",3,3,21,14,"Tuesday","Wednesday","Sunday","8","2014","7","2014","7","2014",4,30,3.69864840967082
"4452",0,53433.4709003622,"US","Web",4,3,8,5,"Friday","Tuesday","Wednesday","9","2014","8","2014","8","2014",8,30,10.2756674808389
"4453",0,70194.8194038726,"CA","Web",2,2,17,14,"Thursday","Wednesday","Tuesday","9","2015","7","2015","8","2015",19,30,10.2509315935185
"4454",0,3118.32739076538,"US","Web",7,6,21,12,"Wednesday","Friday","Monday","2","2015","1","2015","1","2015",9,30,0
"4455",0,3083.08975276924,"US","Web",6,6,18,12,"Thursday","Wednesday","Monday","11","2014","7","2014","10","2014",82,31,32.6994367717949
"4456",0,5702.08296490918,"US","Web",2,2,28,19,"Thursday","Monday","Tuesday","8","2014","7","2014","7","2014",0,30,33.3171900394951
"4457",0,3289.93157380254,"US","Web",7,6,24,13,"Thursday","Saturday","Tuesday","3","2016","2","2015","2","2016",360,30,51.9192326490714
"4458",0,8918.86733770042,"CA","Web",7,7,16,11,"Wednesday","Saturday","Monday","1","2015","11","2014","12","2014",23,30,65.6578991923878
"4459",0,21577.3569650956,"US","Web",3,2,20,15,"Sunday","Wednesday","Thursday","10","2014","11","2013","9","2014",280,31,60.7528700004249
"4460",0,25667.8742894171,"US","Web",7,6,19,12,"Thursday","Tuesday","Tuesday","7","2015","5","2015","6","2015",20,30,200.209419457453
"4461",0,56369.2864760782,"FR","Web",4,4,22,22,"Friday","Sunday","Wednesday","6","2015","5","2015","5","2015",2,30,0
"4462",0,822.846929785736,"US","Web",5,5,20,14,"Sunday","Wednesday","Friday","7","2014","6","2014","6","2014",2,30,7.71418996674128
"4463",0,15377.328526012,"GB","Web",1,1,15,10,"Friday","Friday","Wednesday","5","2015","9","2014","4","2015",207,30,1.03295205357672
"4464",0,2059.11367462585,"US","Web",2,2,22,11,"Sunday","Wednesday","Friday","5","2015","4","2015","5","2015",15,30,0
